,INC,OUT,TEN,MCH,BAN
4019,43187.75,8.936454,7.368353,162.447,1379.566758
4020,52230.66,11.36485,8.334589,172.4885,1447.593195
4026,6908.55,4.826642,8.710976,184.9496,1450.84591
4028,1779.33,8.907172,16.96026,184.9785,1796.010353
4029,11607.82,11.4166,1.616979,139.9349,962.2206823
4030,89377.1,14.11831,1.115115,169.9378,373.4091813
4038,51518.48,15.35795,1.25577,172.4705,1083.905096
4042,31936.02,16.85843,12.98383,184.967,1551.900975
4044,57786.83,7.519369,10.52332,182.4676,1251.370897
4045,76658.88,7.975836,2.343134,192.4404,625.8895244
4047,5289.83,12.23484,14.71579,242.6573,2044.702772
4049,35337.11,11.42866,3.319565,174.9882,1170.139527
4050,30928.21,13.92957,4.557348,137.4392,638.0977736
4052,149968.0,10.81384,13.48223,275.1336,1744.354966
4053,9399.04,13.2598,8.635904,172.4555,1076.282569
4054,16970.75,9.621132,11.44954,265.1283,1537.073388
4055,45395.08,7.659602,12.51669,270.1604,2408.542735
4058,49081.51,7.330021,2.224168,212.6415,1249.968178
4059,18071.31,7.704948,4.825693,190.1599,863.4968708
4064,58887.16,16.42306,2.415421,265.1283,981.7181093
4065,57265.89,7.706587,20.84965,242.6326,2280.034122
4066,26190.71,7.755985,3.245848,159.9805,721.3139824
4067,3360.57,10.40927,16.53338,262.6106,2120.151113
4068,21018.6,8.416539,13.14021,187.6094,2006.605241
4069,27147.53,8.759495,4.736816,182.4433,1069.814443
4070,55025.02,9.725427,8.839856,257.6513,1882.174515
4071,88400.34,9.239935,1.964781,152.5104,1072.95902
4073,13715.57,10.00211,8.761313,174.9581,1549.953908
4075,16905.12,7.093203,2.558218,197.484,1449.618401
4076,68836.22,8.653267,7.269016,220.1149,1670.890036
4077,85712.06,9.18135,1.426775,217.484,756.1541962
4079,27249.39,7.387913,3.80496,207.6094,831.3552738
4082,20655.49,6.544083,1.690026,162.4608,1030.22533
4083,91961.79,10.25189,4.91638,147.4564,1258.92066
4084,17423.53,10.43299,9.873648,159.9476,1582.882748
4086,46745.03,7.199791,2.779089,277.6513,1017.250159
4087,5917.37,9.930254,9.112126,139.9979,1068.365286
4092,11247.62,10.35743,9.062033,172.4624,1116.289401
4093,14828.39,5.318294,7.462849,162.4653,1452.308983
4098,16035.67,2.265527,6.218071,230.1344,1235.041233
4099,27967.87,7.389506,14.87149,182.4676,1532.242102
4101,9713.69,8.530739,5.623084,222.6281,1685.709392
4102,7458.91,10.58898,7.032789,220.1615,1378.197785
4105,17931.97,6.216824,27.47595,255.1198,3452.422228
4106,23618.18,5.769435,11.75829,245.132,1556.189478
4108,4289.84,11.76163,10.15472,182.447,1048.841947
4112,43528.14,8.861688,2.54657,182.497,576.7539469
4114,5025.12,1.864676,10.98445,159.9642,1267.767102
4116,7324.74,5.80988,11.73089,139.9349,1676.476901
4118,1404.19,4.973597,12.64925,187.656,1542.223736
4121,37552.63,10.80374,17.25428,159.9942,1861.838695
4123,9693.38,7.299566,6.468187,235.1555,1627.193453
4125,47393.32,9.238339,8.032262,137.4684,975.6560108
4127,15719.1,8.301488,4.245048,172.4567,946.9600501
4128,102072.0,8.191967,8.894523,212.6415,1717.407155
4129,124493.2,7.228021,2.847771,172.4404,929.9153923
4130,40877.0,9.082762,18.61815,240.1149,2064.732863
4134,48167.78,6.733381,4.806626,142.4827,1162.614265
4135,3379.82,12.36091,22.13831,242.6435,2616.565517
4138,111143.1,14.58033,5.140738,240.1149,904.5618908
4145,59196.24,8.270133,4.154665,127.475,412.7637414
4146,25859.59,7.868103,10.42248,137.4684,1028.818406
4154,22447.98,10.72646,3.988032,182.4676,758.5059535
4155,37438.69,10.95022,2.459304,177.6508,753.8000793
4156,18370.06,5.139013,5.877819,140.0013,1060.698386
4157,11091.57,7.74801,3.850863,114.9658,560.5940436
4159,125288.6,11.55733,2.026825,172.4742,364.1796625
4160,47792.78,9.011614,2.735806,182.4538,537.4400071
4164,12547.26,8.426711,8.596278,184.9496,1431.48792
4165,29318.96,14.74096,4.618962,152.509,885.8344713
4166,25502.9,8.709293,5.606293,124.9607,1193.722344
4168,41521.95,8.8086,6.941165,125.0073,783.5447103
4169,938.81,10.48756,10.91791,182.4676,1198.334446
4174,17275.92,9.099318,2.395742,129.9621,949.9087685
4177,52638.57,7.121593,1.60558,232.652,949.8530724
4180,86060.95,13.53186,12.3548,222.6281,2102.1428
4182,7826.14,6.754316,2.586551,197.6288,719.7255006
4183,49626.73,14.07334,9.175977,174.9699,1754.124518
4185,52312.84,3.075427,7.27652,240.1149,1155.524102
4188,24641.27,13.25877,6.783568,182.4653,1001.378182
4190,12711.69,21.20723,6.184958,197.484,1468.274084
4191,28799.35,11.44896,23.40043,162.4676,2772.321832
4193,68697.59,9.186841,3.479316,200.1185,1254.551808
4194,24385.38,11.77549,1.743805,255.1665,847.0257353
4195,77706.42,11.85505,23.38469,265.147,2559.878176
4197,26053.32,11.25811,14.10279,204.9797,1570.913875
4200,36821.9,13.84738,1.474087,200.1465,791.2910428
4201,2246.27,7.662995,7.874401,164.9785,1895.230077
4202,46328.01,4.370972,2.885895,137.4836,867.4854039
4203,35207.0,6.636853,19.48432,207.6094,2070.311565
4205,11121.39,8.962651,4.073125,267.6427,1571.964276
4208,107570.9,12.70753,1.063338,235.1417,990.2063632
4209,25598.66,9.390076,1.070145,184.9496,909.8932554
4210,25223.93,11.87416,9.664222,240.1149,1368.692393
4211,31574.68,5.49158,3.921335,184.9496,1186.812133
4212,33406.38,9.677547,8.925564,164.967,1391.823736
4214,25939.02,8.084497,11.59641,149.9598,1209.433597
4215,18774.29,10.4476,5.540815,194.9663,1201.716157
4219,38136.49,11.94896,8.11277,174.991,1186.8504
4222,48206.11,8.583463,4.192662,204.9634,700.7755614
4223,54715.58,13.86094,16.61624,232.6228,2025.44891
4224,41130.54,10.38794,14.91353,174.991,1806.936325
4228,8330.58,15.84283,19.39623,287.6427,2425.973996
4229,60909.21,5.981761,3.367927,179.9794,722.0495418
4230,12021.28,9.753602,9.031197,114.9838,1109.677542
4231,55801.79,15.00214,10.77389,129.9915,1537.645961
4233,86274.26,9.824278,3.761516,242.6281,924.9657013
4234,33554.09,9.504751,10.1408,174.9699,1774.889088
4237,47991.88,6.923717,4.098818,184.961,1132.634807
4240,16320.7,10.43105,5.058557,182.4653,831.9762364
4244,86019.75,6.989908,3.984772,184.9496,1193.459499
4246,19211.13,11.94333,1.741247,172.4404,1015.142572
4247,29711.39,8.472127,2.011058,162.4653,956.6535443
4248,9954.05,11.17271,12.48694,162.4608,1795.593522
4250,105969.1,17.26615,4.082591,179.9656,787.75587
4251,25227.46,13.71428,18.9981,200.1323,2521.277564
4252,60866.81,9.527678,9.022068,214.9525,997.2010554
4255,41302.92,14.76788,6.322807,235.1591,1198.455198
4257,6119.53,9.411397,1.31809,104.9629,295.3935883
4261,63033.65,12.91437,3.402225,222.6326,1243.099192
4263,70424.63,6.941126,9.658761,187.6422,1324.009256
4265,31355.16,11.09997,13.92306,159.9476,1704.12272
4267,67600.28,8.903042,7.218929,217.4725,1144.50246
4268,53516.91,5.905359,7.244015,139.9861,1000.235232
4269,90633.74,11.15366,4.072959,240.1149,1084.469104
4270,47989.95,10.73681,15.98922,182.4653,1770.233657
4271,4308.47,5.200129,2.337769,207.6094,763.7190374
4273,23757.46,11.89332,7.816831,182.4433,1479.383716
4276,23638.05,7.073792,5.493065,242.6143,1178.136437
4277,84681.03,16.13377,3.606976,212.6415,1330.057877
4283,76134.13,8.987011,1.52349,174.9882,1031.356925
4285,58516.37,10.01688,6.418936,265.147,1103.319343
4287,34110.17,13.00941,9.688409,182.49,1331.662313
4291,17995.63,14.8479,6.602711,200.1185,1569.491526
4292,72462.36,12.22761,19.56071,242.6106,2715.021658
4294,37146.88,6.518242,18.601,235.1884,2291.446991
4295,41973.28,10.61869,19.48354,137.4392,1943.635982
4298,28181.92,9.427912,14.55246,119.9897,1439.519609
4299,11222.72,7.228077,9.517804,164.9889,1104.302871
4303,37251.6,12.9076,2.865504,187.6094,1123.372604
4305,10744.48,13.3429,20.10599,187.6094,2595.464531
4306,33654.79,7.337524,7.633263,152.4555,1357.166073
4308,13226.92,15.54324,2.141515,277.6513,1094.028517
4311,31063.83,8.289713,3.260154,255.1555,887.9936218
4314,94296.35,11.46299,3.23817,147.4713,443.3624779
4315,66409.47,7.716619,1.865935,159.965,514.9287886
4318,15762.73,7.343718,14.40375,235.1417,2394.464952
4320,39224.01,6.924097,1.11588,232.652,891.6297776
4324,47866.24,11.2053,7.283667,230.1051,1064.970201
4325,47862.33,11.63333,5.560793,162.4608,1246.154559
4328,10325.85,9.491469,4.51753,252.6378,1187.095148
4330,26965.24,9.883011,3.656765,184.9785,780.9545758
4331,22380.45,10.94774,1.946824,210.127,654.0700617
4338,65207.61,12.62228,3.922369,129.995,564.188439
4339,65564.74,6.33742,13.21733,230.1051,1599.616413
4341,42523.79,10.2902,12.12501,139.9816,1419.040968
4342,38499.66,16.22846,15.10828,200.1652,1740.076162
4345,18620.8,10.97789,17.95225,139.965,2190.039608
4348,38363.26,11.95007,2.582668,164.9715,866.3476333
4350,45125.98,6.895659,5.402848,215.1591,1445.492967
4351,24050.09,10.49746,7.969762,232.624,1848.363566
4354,36377.21,10.98759,8.285158,277.6513,1824.879678
4358,20223.8,12.50019,22.30566,182.4538,2313.442726
4359,63155.68,8.52773,9.975367,172.4705,1476.916161
4360,26048.51,11.95077,1.358678,230.1051,861.1555834
4361,8568.21,8.580878,2.222289,184.9853,497.5901263
4362,25590.46,13.47619,7.028485,194.9744,896.0733804
4363,4025.77,11.33201,19.04207,267.6647,2183.450856
4364,48360.48,9.823607,7.848542,265.147,1478.745798
4365,44309.72,10.93373,7.539374,187.4673,1531.68836
4366,60010.8,5.221072,11.07238,164.9853,1837.391501
4367,89882.52,7.462184,11.86797,242.6143,1597.444059
4370,27361.04,9.241986,4.030411,159.9476,1097.688317
4371,76126.58,9.044187,14.34892,255.1555,1874.421389
4372,31680.85,6.006855,19.30476,215.1591,2668.981332
4374,30324.88,11.14727,1.849221,152.4907,778.5344798
4375,134838.8,6.387828,9.51775,200.1323,1892.444874
4376,33471.07,11.92715,6.708628,197.4702,1390.143881
4377,40869.93,7.401076,10.28653,267.6647,1560.396967
4380,16711.49,13.49933,1.126364,200.1185,1015.130356
4383,45243.63,9.292863,22.98475,207.6094,2350.571509
4384,15160.7,9.760091,6.31339,187.4673,1324.19186
4387,1193.66,7.364702,21.50913,207.4811,2422.231415
4390,48432.85,4.63584,1.925345,194.9663,1183.751805
4391,57992.91,9.819494,5.698156,235.1591,1325.472004
4395,66698.79,10.76198,9.900853,222.6281,1880.847695
4398,45874.19,10.0487,7.579193,182.4433,1275.031579
4404,17844.64,9.519197,7.465071,222.6326,1559.606858
4405,34923.5,9.022046,2.681114,207.4811,755.4687511
4406,156571.0,4.929908,2.780152,124.9781,311.8065152
4407,29101.96,5.924693,6.979961,159.9512,866.4850145
4408,57578.24,10.34662,5.436971,179.9476,869.9774936
4409,55903.55,10.67552,8.671709,152.4884,1086.818163
4414,20456.18,14.07349,8.324816,92.5018,809.618878
4421,8995.08,4.916377,15.1242,255.1555,2057.979176
4422,40941.58,9.705754,9.49754,177.6508,1432.135681
4423,87527.27,11.90177,15.22417,172.5034,1570.995815
4426,35665.19,7.990121,7.007574,179.9476,941.4829653
4427,2772.21,0.3550483,7.457111,220.1323,1109.681229
4428,9121.25,15.4471,12.44495,235.1591,1747.993101
4429,22041.68,5.919886,5.147213,154.9618,1394.025763
4430,11574.18,9.20065,2.382538,187.6422,788.1036301
4434,8641.78,7.491292,4.023413,184.9496,1225.408596
4435,38737.86,6.693519,1.709971,172.4441,479.5519429
4436,38294.57,8.095364,8.209844,164.9853,1635.02715
4437,10046.87,9.489342,3.713732,194.9744,827.2524803
4438,23693.41,8.186941,10.42522,172.4705,1619.969692
4441,57546.52,12.58628,1.081032,230.1344,924.0234298
4447,56868.44,9.149023,1.193519,222.65,863.525358
4448,23813.32,8.927502,6.736871,222.6281,1746.862212
4449,32383.92,13.74408,3.033312,162.4689,618.6284163
4454,12122.59,6.665106,6.203352,175.0211,1019.803014
4458,14912.08,5.486343,3.575214,225.1457,1616.617211
4461,84292.41,9.437862,2.477662,232.652,860.9528478
4462,37029.52,13.04395,1.871066,215.1591,1360.486206
4463,28823.65,15.08815,6.403708,225.1457,1649.105838
4467,20057.8,7.383215,2.426747,222.6326,1385.269228
4469,33338.52,12.58951,4.419844,149.9621,927.4696678
4470,1405.18,6.808472,8.26392,152.4742,1514.229261
4472,143794.0,8.167479,11.42705,184.967,1209.083545
4474,32253.23,9.303316,2.589118,197.484,1351.962079
4475,100785.5,8.334039,8.902965,159.9476,1347.567075
4478,7588.08,6.421434,2.820837,182.4538,664.5638593
4479,57737.27,3.267635,2.005733,275.1336,960.0935745
4481,12409.38,11.16634,5.364815,152.4907,786.0813559
4484,57588.9,7.427685,1.204999,197.5169,744.1347048
4485,39382.66,11.89241,10.96384,240.1149,1398.087425
4487,14738.27,10.02031,1.1518,182.4676,695.0268746
4488,83027.06,8.288306,11.94283,194.9744,1289.865177
4489,25700.68,12.4173,2.147261,270.1604,1341.275592
4490,18148.08,11.04506,21.72982,235.1555,2757.839041
4491,8457.83,7.457158,7.042459,139.983,1228.595252
4492,29924.06,6.583497,3.592376,119.9568,1189.261161
4494,13556.67,10.54776,6.831686,232.6415,1491.790762
4496,55861.93,9.014014,2.284487,212.6415,1119.209524
4497,13133.15,12.2074,12.2964,139.9875,1459.899487
4498,16966.71,10.5572,1.655301,117.4392,837.3072679
4500,30502.48,8.034529,7.521969,192.4404,1129.471568
4501,17739.09,12.15506,5.123883,194.9663,1418.327071
4502,348.67,10.36876,14.86376,202.6362,2089.529125
4508,25990.9,15.40713,10.88666,147.4421,1129.578351
4512,27432.43,10.42239,2.596868,127.5067,410.7703918
4514,22290.4,8.76195,5.379951,257.6375,1640.268544
4515,21768.05,14.60563,8.387889,174.9755,1377.344633
4518,15625.86,10.74617,4.457562,94.97283,983.5423493
4520,118179.2,12.48633,3.77596,182.4676,775.6207448
4523,23660.82,10.79999,7.668017,214.9525,1139.028165
4526,15840.4,7.194451,1.692565,154.9755,1015.460451
4529,94353.42,16.97213,5.260996,129.9778,945.5437173
4532,93402.26,12.41991,10.65198,232.624,1855.20004
4533,33004.01,3.719308,7.957264,242.6435,1194.31166
4535,43769.45,10.21531,18.07558,172.4871,2082.760575
4538,41895.1,10.9305,14.54834,159.9942,1458.518135
4541,21579.33,9.419642,4.83427,257.6549,1159.364961
4542,26811.22,10.9973,3.11391,225.1457,1340.927976
4547,14825.22,6.946114,6.214398,174.9699,1251.894626
4548,22142.61,14.23119,14.66847,184.9715,1880.004543
4549,69833.88,8.989878,5.628186,182.447,650.4414677
4551,55582.0,7.601803,11.42464,197.5169,1518.895794
4552,12224.95,9.780193,3.367303,157.4836,558.284596
4553,6980.4,9.55673,3.071976,102.4746,398.8495205
4555,15544.73,8.073426,5.798779,187.656,1129.173931
4557,48170.55,8.357842,18.44435,129.9598,2182.755951
4561,71503.36,10.95217,11.76248,237.6549,2037.626802
4562,7257.49,19.26111,2.691911,167.4564,347.3046722
4563,21092.07,5.676999,6.999666,232.6415,1161.766944
4565,59242.86,7.998222,6.564797,257.6513,1801.105672
4566,48114.78,10.03556,13.72738,159.9476,1844.506934
4567,7543.45,15.41425,2.804449,172.4733,538.267259
4569,48219.15,7.933312,6.186874,194.9525,1183.666028
4570,10607.43,16.32484,8.380626,232.624,1827.741525
4574,69183.29,13.7572,31.79027,255.1198,3575.871459
4575,31012.18,13.08416,7.84461,137.4616,1024.765594
4576,37461.63,9.424779,14.31807,262.6106,1924.414895
4580,62028.51,7.150882,10.83268,149.9776,1248.354542
4581,23055.92,7.604163,7.812114,177.6508,1381.709993
4583,52984.07,7.37357,8.850759,127.4586,1152.131327
4590,42780.53,10.17393,17.38432,174.9744,2140.11456
4591,48911.65,10.27072,4.490588,202.65,1542.618812
4601,84113.15,9.224349,8.093081,129.9483,1340.469295
4607,52137.85,10.12355,24.69325,92.45514,2693.549899
4608,56315.69,9.020485,4.768185,139.9349,1138.754327
4609,15091.63,6.649137,8.824037,144.9889,1670.183322
4610,14541.24,11.78479,7.364002,184.9715,1144.514093
4611,41819.9,14.61938,16.58054,159.9942,1734.504367
4614,54864.24,5.236974,2.987316,214.9663,838.558113
4615,51379.67,6.454722,12.04581,240.1149,1569.259659
4616,31469.99,15.10522,1.574932,149.9913,711.8546388
4618,99168.2,12.64257,9.613541,150.007,1083.774656
4623,3717.97,10.12336,13.55138,222.6143,2117.66
4626,25692.2,6.696491,10.52104,220.1149,2186.78593
4627,1055.12,10.39479,2.241794,124.9781,323.751566
4628,28643.72,5.565705,8.828042,199.9902,1997.36133
4632,50321.62,8.865855,12.67469,130.0064,1469.220521
4633,27152.87,10.64116,5.924783,159.9349,880.8737878
4634,32854.92,6.482152,12.65954,187.6094,1892.964163
4635,20545.0,8.222102,4.254025,220.1323,939.0291358
4636,33029.84,12.60968,12.4341,207.4754,1999.64045
4639,30638.08,9.208445,3.171487,194.9581,773.5217752
4640,18308.7,9.649235,1.817421,117.4835,548.1888179
4642,77615.02,9.242393,11.61194,230.1344,1648.220152
4643,32005.71,9.736531,20.91805,124.9607,2523.250672
4644,42123.52,11.89732,7.502506,255.1336,1878.869681
4646,12363.22,7.581507,15.61752,245.1283,2335.858768
4648,25303.83,12.56211,7.276075,207.6094,1143.400963
4650,50636.27,13.78311,2.605757,172.4733,624.0528147
4651,133161.6,11.11437,8.542338,159.9476,1497.298277
4653,22842.54,9.343359,5.464636,220.1478,1058.563314
4654,24528.06,13.1717,1.712499,242.6281,763.7549084
4655,25707.64,11.08933,8.512387,179.9476,1292.607065
4656,50135.13,8.698426,8.747794,207.6094,1246.19633
4657,62214.19,12.69049,7.019257,182.4608,998.0645117
4658,7377.09,12.84627,13.69077,192.4705,1492.762296
4665,13744.26,16.64511,6.360959,172.4624,1050.342085
4666,64494.71,14.09036,4.946157,129.995,636.2377993
4667,75524.57,12.52841,18.98342,179.9476,2038.787429
4669,27995.48,8.486542,10.99037,197.6288,1487.997515
4674,29448.24,7.829908,7.600934,235.1372,1696.720466
4676,8148.12,8.530991,7.821554,270.1604,2022.556285
4677,63574.11,9.803773,4.533178,235.1591,1396.329395
4678,47347.97,8.141997,5.429608,252.6378,1186.544217
4680,40598.75,7.277557,6.588658,242.6106,1667.235527
4682,40977.93,15.67211,7.820202,230.1344,1553.750811
4684,31168.17,9.976411,10.06351,267.6647,1716.442787
4685,20122.14,9.531917,4.527148,230.1344,932.0065474
4691,18927.94,9.524691,8.675197,190.127,1671.330908
4696,41918.85,9.95519,4.46492,242.6143,953.0836423
4697,68851.11,0.826998,4.16861,159.9349,654.4586472
4698,29749.39,11.91957,12.62182,255.1555,1802.889936
4699,67585.42,9.767413,16.37611,222.65,2020.604314
4700,52866.31,10.19732,4.581601,277.6513,1383.764044
4702,38159.22,4.460194,11.739,225.1457,2212.982101
4703,42693.35,4.443747,7.819376,235.1417,1617.064452
4704,82818.2,8.884019,12.53901,217.484,1642.266752
4705,21594.76,17.05296,7.766899,184.9853,1166.167844
4710,68023.12,13.28373,10.48384,172.4885,1488.721642
4711,9626.88,9.902107,6.027061,204.9797,761.3473324
4716,84637.15,13.78681,12.13697,194.9744,1288.655023
4718,32331.8,8.532065,2.246214,182.4608,632.4760401
4719,21580.42,9.278282,1.999262,242.6281,776.1387725
4723,15037.18,13.1051,9.283599,172.4705,1440.630753
4724,38532.04,10.48815,5.70629,152.4624,1306.002586
4727,26656.35,9.311431,3.665202,104.9629,678.3000196
4729,79152.4,10.08354,5.364231,240.1149,1145.096989
4731,24164.69,11.71123,10.10287,159.983,990.4553964
4732,43643.67,12.63747,10.15649,242.6106,2133.046997
4733,951.96,5.896488,8.031947,182.4833,971.3001605
4735,38163.25,10.98971,17.06338,175.0211,1988.890125
4736,48571.22,7.21113,6.723311,222.6281,1602.940552
4738,41327.38,9.927361,4.731685,179.9794,627.8159819
4740,73225.47,11.65736,9.986348,257.6375,1944.472438
4741,52810.57,9.877495,9.651306,190.127,1673.34866
4745,66989.79,13.3593,13.85859,230.1344,1904.863682
4750,24376.36,8.974674,13.89557,220.1615,1745.25049
4751,19271.85,12.22514,5.792269,144.9607,433.9442354
4753,19620.4,10.30722,6.971587,207.6094,1090.821866
4754,14377.15,7.024602,17.30262,182.4433,2275.34376
4755,4004.2,13.35296,15.13225,207.4754,2259.107162
4757,20637.36,8.711448,5.192447,217.4702,943.0894026
4759,26097.52,10.61878,3.199579,207.6094,804.7021179
4761,14612.3,13.17154,5.73926,184.9785,1053.952202
4763,37680.14,8.306336,10.89731,184.9715,1219.381518
4766,93748.65,12.10227,4.370713,220.1185,895.556806
4767,30255.22,12.2246,2.006646,252.6378,977.9075314
4768,32228.53,13.08518,10.62816,187.6094,1847.226235
4772,76161.71,11.05412,7.354812,150.0208,1099.874685
4773,74084.32,8.536876,3.872474,204.9496,892.5015342
4775,17528.05,6.921287,3.309503,149.9378,1026.042379
4776,58992.27,12.52141,25.68013,242.6106,3070.896284
4777,31036.82,6.530692,10.12764,194.9882,1214.121186
4780,5406.51,9.621544,7.329775,200.1185,1451.591007
4781,44202.8,13.36673,11.21881,159.9476,1589.460591
4784,37577.46,13.80285,2.77885,245.147,1187.8922
4786,38869.47,8.345417,21.39532,270.1604,3055.521716
4787,2904.8,11.43549,26.54684,245.147,3238.304359
4788,78090.5,4.472985,7.334657,152.4742,1253.931577
4792,10979.8,6.638957,9.553951,204.961,1063.934914
4795,50335.96,13.16758,7.041709,215.1591,1771.091615
4801,76333.6,11.52986,8.696148,172.4705,1475.739164
4802,14676.6,10.42719,21.49074,235.1372,2886.678944
4805,77598.76,6.246844,13.74701,214.9525,1598.336024
4807,20954.8,12.6649,5.067354,220.1323,968.8818009
4808,10331.34,11.96519,6.386027,139.9875,1039.187211
4810,29125.57,12.36111,3.94227,104.9643,795.7564584
4811,39053.35,11.20557,5.664023,230.1051,982.7165421
4812,11423.37,8.979059,1.329981,200.1323,1244.63125
4816,43797.53,9.718608,13.63405,174.9768,1855.223588
4817,35409.41,9.777012,8.171806,154.9919,1307.928901
4819,20474.19,10.46793,3.876069,197.4702,1218.662597
4821,33004.0,6.995567,1.116305,184.9634,866.6314272
4822,71806.84,11.9576,1.331372,220.1185,740.5922353
4826,40948.07,10.31007,1.530293,230.1051,814.3727251
4827,79645.56,7.695657,5.976743,194.9663,1312.11903
4833,34094.81,8.109012,15.06895,175.1331,1672.336606
4835,28022.35,14.58334,13.11297,207.4673,1705.302867
4836,8015.32,12.94733,7.579944,220.1478,1258.840915
4837,40203.66,13.04143,6.913925,207.4754,1536.363525
4839,120301.3,10.35374,9.386672,220.1323,1367.297406
4841,18210.97,7.868489,8.71167,137.4616,1129.873915
4842,40633.4,12.48749,4.820891,212.6415,1569.607544
4843,22918.99,12.59919,16.57839,124.9607,1771.850524
4844,18054.15,9.016916,2.780924,152.5104,976.4774375
4850,42800.66,9.733557,2.250238,240.1149,693.3489139
4851,5362.71,7.571298,5.236648,210.138,1060.76878
4852,17134.4,6.583504,5.695207,139.965,1220.191739
4853,19937.92,8.998128,6.649321,242.6326,1211.694229
4855,56733.5,11.8323,15.1631,227.4754,1849.418149
4856,68204.46,9.399937,5.124495,192.4705,821.0926195
4857,35775.82,12.08935,5.111844,207.4811,1062.404345
4858,23303.89,8.820956,10.02376,149.9447,1610.068088
4859,55365.37,11.13796,11.61657,114.9509,1454.178463
4865,21512.56,8.957051,6.431215,187.6094,1377.348602
4870,41911.7,4.76345,6.749571,104.9781,1145.946987
4871,17638.9,11.14084,15.33595,172.4705,2065.691215
4874,107772.3,2.198831,1.112412,232.6415,512.1675846
4876,68616.43,8.803505,1.374443,137.4684,362.0020605
4880,16013.09,7.696462,6.398242,197.4702,1348.318284
4881,35805.47,14.47842,2.223563,184.9797,873.3472232
4883,16161.27,12.44948,3.4187,182.447,619.2614035
4886,50391.85,9.518609,6.739064,252.6378,1211.320081
4887,48848.88,11.64544,22.744,210.127,2774.912011
4889,24165.62,4.565566,1.726822,152.4624,850.0650584
4890,83334.79,7.213508,6.495239,197.4725,1558.694988
4891,11009.87,7.889232,5.778279,125.0073,616.6230151
4892,59960.0,9.638076,8.324111,182.4433,1629.696337
4899,38845.48,7.208078,4.377435,207.6386,981.8469749
4900,19819.81,8.875116,15.35499,242.6435,1870.593916
4901,68709.62,10.20829,2.696846,232.6228,808.114485
4902,1263.57,11.58924,9.648973,169.9447,1278.614923
4904,162842.8,7.117811,6.193832,162.4713,945.4518917
4905,45427.7,9.030524,2.553094,164.9785,1258.112414
4906,38045.21,6.040015,21.19755,220.1615,2605.553463
4907,12531.29,7.545931,20.52701,164.9853,2563.027756
4908,39001.57,11.88584,12.00948,287.6427,1885.394921
4909,46708.88,11.36826,5.516053,230.1051,1294.27991
4910,33533.36,10.01287,9.696166,247.6647,2089.325891
4911,13148.1,11.72484,6.135015,194.9581,877.3671989
4912,68091.97,9.366618,11.69119,255.1198,1943.387485
4913,87277.75,13.35351,4.301967,175.0062,1122.243782
4914,49373.8,7.980028,11.40635,144.9889,1685.65475
4915,43369.94,8.7759,5.119045,147.4421,645.1544646
4917,61166.68,6.336278,4.614124,197.6288,974.6526364
4918,60004.46,12.74256,10.15306,157.4836,1081.276543
4919,13216.99,8.308668,4.64085,144.9889,1166.216656
4921,29541.88,12.10286,25.07759,235.1591,3076.415699
4922,34481.06,12.16474,22.39748,187.6422,2429.237651
4924,26375.76,11.19425,7.704074,174.9744,1436.32927
4926,61291.33,7.978417,17.61732,172.4404,2123.830793
4927,22611.29,7.681675,3.179833,290.1604,1130.542862
4928,38317.73,10.62687,17.5331,222.6654,2100.528824
4930,3773.39,12.66151,2.488097,207.6386,808.6437867
4931,21413.24,9.757323,6.422331,277.6375,1316.360571
4934,6204.51,11.15744,2.184299,194.9992,701.4431106
4940,8231.55,8.741825,10.59224,245.1457,1601.761071
4941,13312.53,14.13918,18.08315,182.49,1951.61509
4946,73010.37,13.73496,3.184209,139.9512,820.8726738
4947,53256.9,5.939411,4.171617,204.9634,782.2940277
4948,32955.23,12.21135,1.312447,137.5165,342.5038822
4950,36961.91,9.749035,2.922427,137.4872,453.9726524
4951,23170.27,5.774549,10.17149,214.9525,1157.275128
4955,14624.56,10.61552,19.52917,222.6281,2768.129883
4958,15207.5,8.795566,10.70911,255.1336,1975.678599
4960,67829.44,10.34444,10.90429,220.1615,1507.261366
4961,18634.17,10.6092,5.461422,149.9741,1193.11856
4962,20659.21,10.87952,12.39101,212.6228,2110.283707
4963,73134.03,13.3432,7.91568,184.9634,1613.918447
4964,37461.71,10.95773,6.306379,162.4538,1360.253379
4965,25163.01,11.31745,8.05975,270.1604,2060.344507
4966,70500.42,13.43679,19.34604,184.961,2580.274842
4967,18046.41,10.04183,2.397122,184.9939,688.2220572
4971,38599.07,7.178201,14.74826,232.624,2174.446655
4973,41685.06,8.560666,11.94546,192.4404,1594.837225
4976,2405.39,13.40189,8.930383,240.1149,1419.629707
4977,51082.1,11.48824,6.62916,287.6427,1292.497362
4978,35497.4,11.20268,8.004483,265.1283,1422.55591
4979,54664.15,10.83271,8.618298,255.1417,1470.429882
4985,45217.59,6.072082,19.9897,200.1185,2705.01162
4987,60302.79,8.426883,13.288,242.6143,1763.825951
4988,42634.06,9.884699,6.487239,230.1344,1256.972232
4990,27065.02,11.37858,15.59169,162.4937,1678.565511
4995,64534.56,9.186491,9.035721,169.9671,1101.466816
4996,7330.85,9.051903,7.989206,197.5169,1322.416264
5066,27824.15,12.13663,42.74672,245.147,4595.920043
5077,17784.55,14.5524,59.61465,242.6106,6070.361595
